,QuestionId,OriginalQuestion,TypoQuestion,TargetWord,TypoWord,EditDistance,TargetStartIndex,TargetEndIndex,p,LogProbWord,ProbWord,StartIndex,EndIndex,AnswerChoices,CorrectAnswer,Answer,CorrectedAnswer,CorrectedQuestion,Correct,Valid,CorrectedCorrect,CorrectInt,CorrectedCorrectInt,PositiveChangeCorrection,NegativeChangeCorrection,BaseCorrect,Filtered
881,147,"The old man was retired and liked the simple things, he would do crossword puzzle every morning simply just to do what?","The old man was retired and liked the simple things, he would lcrqsqwyrf puqzzlee every morning simply just to do what?",do crossword puzzle,lcrqsqwyrf puqzzlee,9,62,81,0.5,-2.91,0.00124412,62,81,"[""A) you're bored"", 'B) pass time', 'C) relax', 'D) mentally challenged', 'E) win']",B) pass time,B) pass time,B) pass time,"The old man was retired and liked the simple things, he would leisurely puzzle every morning simply just to do what?",TRUE,TRUE,TRUE,1,1,0,0,1,1
882,148,What would you change the learning process to be if someone does not like learning?,What would you change the learning process to be if someone does not like learning?,learning,learning,0,26,34,0,-0.10,0.798636377,26,34,"['A) interesting', 'B) fun', 'C) joyful or painful', 'D) very important', 'E) free']",B) fun,B) fun,B) fun,What would you change the learning process to be if someone does not like learning?,TRUE,TRUE,TRUE,1,1,0,0,1,
883,148,What would you change the learning process to be if someone does not like learning?,What would you change the learning process to be if someone does not like learning?,learning,learning,0,26,34,0.1,-0.10,0.798636377,26,34,"['A) interesting', 'B) fun', 'C) joyful or painful', 'D) very important', 'E) free']",B) fun,B) fun,B) fun,What would you change the learning process to be if someone does not like learning?,TRUE,TRUE,TRUE,1,1,0,0,1,
884,148,What would you change the learning process to be if someone does not like learning?,What would you change the learncng process to be if someone does not like learning?,learning,learncng,1,26,34,0.2,-0.10,0.798636377,26,34,"['A) interesting', 'B) fun', 'C) joyful or painful', 'D) very important', 'E) free']",B) fun,B) fun,B) fun,What would you change the learning process to be if someone does not like learning?,TRUE,TRUE,TRUE,1,1,0,0,1,1
885,148,What would you change the learning process to be if someone does not like learning?,What would you change the lqavping process to be if someone does not like learning?,learning,lqavping,3,26,34,0.3,-0.10,0.798636377,26,34,"['A) interesting', 'B) fun', 'C) joyful or painful', 'D) very important', 'E) free']",B) fun,B) fun,B) fun,What would you change the learning process to be if someone does not like learning?,TRUE,TRUE,TRUE,1,1,0,0,1,1
886,148,What would you change the learning process to be if someone does not like learning?,What would you change the laynrnig process to be if someone does not like learning?,learning,laynrnig,4,26,34,0.4,-0.10,0.798636377,26,34,"['A) interesting', 'B) fun', 'C) joyful or painful', 'D) very important', 'E) free']",B) fun,B) fun,B) fun,What would you change the learning process to be if someone does not like learning?,TRUE,TRUE,TRUE,1,1,0,0,1,1
887,148,What would you change the learning process to be if someone does not like learning?,What would you change the learnpngg process to be if someone does not like learning?,learning,learnpngg,2,26,35,0.5,-0.10,0.798636377,26,34,"['A) interesting', 'B) fun', 'C) joyful or painful', 'D) very important', 'E) free']",B) fun,B) fun,B) fun,What would you change the learning process to be if someone does not like learning?,TRUE,TRUE,TRUE,1,1,0,0,1,1
888,149,To properly instruct children attending school you would need a great deal of what?,To properly instruct children attending school you would need a great deal of what?,attending school,attending school,0,30,46,0,-6.92,1.20E-07,30,46,"['A) boredom', 'B) patience', 'C) time', 'D) teachers', 'E) inspiration']",B) patience,B) patience,B) patience,To properly instruct children attending school you would need a great deal of what?,TRUE,TRUE,TRUE,1,1,0,0,1,
889,149,To properly instruct children attending school you would need a great deal of what?,To properly instruct children attendinx school you would need a great deal of what?,attending school,attendinx school,1,30,46,0.1,-6.92,1.20E-07,30,46,"['A) boredom', 'B) patience', 'C) time', 'D) teachers', 'E) inspiration']",B) patience,B) patience,B) patience,To properly instruct children attending school you would need a great deal of what?,TRUE,TRUE,TRUE,1,1,0,0,1,1
890,149,To properly instruct children attending school you would need a great deal of what?,To properly instruct children attendin schow you would need a great deal of what?,attending school,attendin schow,3,30,44,0.2,-6.92,1.20E-07,30,46,"['A) boredom', 'B) patience', 'C) time', 'D) teachers', 'E) inspiration']",B) patience,B) patience,B) patience,To properly instruct children attending school you would need a great deal of what?,TRUE,TRUE,TRUE,1,1,0,0,1,1
891,149,To properly instruct children attending school you would need a great deal of what?,To properly instruct children atteiding schko you would need a great deal of what?,attending school,atteiding schko,3,30,45,0.3,-6.92,1.20E-07,30,46,"['A) boredom', 'B) patience', 'C) time', 'D) teachers', 'E) inspiration']",B) patience,B) patience,B) patience,To properly instruct children attending school you would need a great deal of what?,TRUE,TRUE,TRUE,1,1,0,0,1,1
892,149,To properly instruct children attending school you would need a great deal of what?,To properly instruct children attteedcng zhhoob you would need a great deal of what?,attending school,attteedcng zhhoob,6,30,47,0.4,-6.92,1.20E-07,30,46,"['A) boredom', 'B) patience', 'C) time', 'D) teachers', 'E) inspiration']",B) patience,B) patience,B) patience,"To properly instruct children attending school, you would need a great deal of what?",TRUE,TRUE,TRUE,1,1,0,0,1,1
893,149,To properly instruct children attending school you would need a great deal of what?,To properly instruct children taendnin scoohl you would need a great deal of what?,attending school,taendnin scoohl,6,30,45,0.5,-6.92,1.20E-07,30,46,"['A) boredom', 'B) patience', 'C) time', 'D) teachers', 'E) inspiration']",B) patience,B) patience,B) patience,To properly instruct children attending school you would need a great deal of what?,TRUE,TRUE,TRUE,1,1,0,0,1,1
894,150,If done correctly grooming pet's nails generally does not cause this?,If done correctly grooming pet's nails generally does not cause this?,grooming,grooming,0,18,26,0,-6.74,1.82E-07,18,26,"['A) training', 'B) satisfaction', 'C) injury', 'D) beauty', 'E) late']",C) injury,C) injury,C) injury,"If done correctly, grooming pets' nails generally does not cause this?",TRUE,TRUE,TRUE,1,1,0,0,1,
895,150,If done correctly grooming pet's nails generally does not cause this?,If done correctly grooming pet's nails generally does not cause this?,grooming,grooming,0,18,26,0.1,-6.74,1.82E-07,18,26,"['A) training', 'B) satisfaction', 'C) injury', 'D) beauty', 'E) late']",C) injury,C) injury,C) injury,"If done correctly, grooming pets' nails generally does not cause this?",TRUE,TRUE,TRUE,1,1,0,0,1,
896,150,If done correctly grooming pet's nails generally does not cause this?,If done correctly grooging pet's nails generally does not cause this?,grooming,grooging,1,18,26,0.2,-6.74,1.82E-07,18,26,"['A) training', 'B) satisfaction', 'C) injury', 'D) beauty', 'E) late']",C) injury,C) injury,C) injury,If done correctly grooming pet's nails generally does not cause this?,TRUE,TRUE,TRUE,1,1,0,0,1,1
897,150,If done correctly grooming pet's nails generally does not cause this?,If done correctly rooming pet's nails generally does not cause this?,grooming,rooming,1,18,25,0.3,-6.74,1.82E-07,18,26,"['A) training', 'B) satisfaction', 'C) injury', 'D) beauty', 'E) late']",C) injury,C) injury,C) injury,"If done correctly, trimming pets' nails generally does not cause this?",TRUE,TRUE,TRUE,1,1,0,0,1,1
898,150,If done correctly grooming pet's nails generally does not cause this?,If done correctly groomiin pet's nails generally does not cause this?,grooming,groomiin,2,18,26,0.4,-6.74,1.82E-07,18,26,"['A) training', 'B) satisfaction', 'C) injury', 'D) beauty', 'E) late']",C) injury,C) injury,C) injury,If done correctly grooming pet's nails generally does not cause this?,TRUE,TRUE,TRUE,1,1,0,0,1,1
899,150,If done correctly grooming pet's nails generally does not cause this?,If done correctly rgounnf pet's nails generally does not cause this?,grooming,rgounnf,5,18,25,0.5,-6.74,1.82E-07,18,26,"['A) training', 'B) satisfaction', 'C) injury', 'D) beauty', 'E) late']",C) injury,C) injury,C) injury,"If done correctly, trimming pet's nails generally does not cause this?",TRUE,TRUE,TRUE,1,1,0,0,1,1
900,151,"The man was cleaning clothes for his date, what was he looking to achieve?","The man was cleaning clothes for his date, what was he looking to achieve?",cleaning clothes,cleaning clothes,0,12,28,0,-5.83,1.49E-06,12,28,"['A) ruined', 'B) clean clothes', 'C) sadness', 'D) attractive appearance', 'E) look better']",D) attractive appearance,D) attractive appearance,D) attractive appearance,"The man was cleaning clothes for his date, what was he looking to achieve?",TRUE,TRUE,TRUE,1,1,0,0,1,
901,151,"The man was cleaning clothes for his date, what was he looking to achieve?","The man was cleaning cotwes for his date, what was he looking to achieve?",cleaning clothes,cleaning cotwes,2,12,27,0.1,-5.83,1.49E-06,12,28,"['A) ruined', 'B) clean clothes', 'C) sadness', 'D) attractive appearance', 'E) look better']",D) attractive appearance,D) attractive appearance,D) attractive appearance,"The man was cleaning clothes for his date, what was he looking to achieve?",TRUE,TRUE,TRUE,1,1,0,0,1,1
902,151,"The man was cleaning clothes for his date, what was he looking to achieve?","The man was cleaning clohes for his date, what was he looking to achieve?",cleaning clothes,cleaning clohes,1,12,27,0.2,-5.83,1.49E-06,12,28,"['A) ruined', 'B) clean clothes', 'C) sadness', 'D) attractive appearance', 'E) look better']",D) attractive appearance,D) attractive appearance,D) attractive appearance,"The man was cleaning clothes for his date, what was he looking to achieve?",TRUE,TRUE,TRUE,1,1,0,0,1,1
903,151,"The man was cleaning clothes for his date, what was he looking to achieve?","The man was clepnngnvtes for his date, what was he looking to achieve?",cleaning clothes,clepnngnvtes,7,12,24,0.3,-5.83,1.49E-06,12,28,"['A) ruined', 'B) clean clothes', 'C) sadness', 'D) attractive appearance', 'E) look better']",D) attractive appearance,D) attractive appearance,D) attractive appearance,"The man was cleaning up for his date, what was he looking to achieve?",TRUE,TRUE,TRUE,1,1,0,0,1,1
904,151,"The man was cleaning clothes for his date, what was he looking to achieve?","The man was rleanign  clothes for his date, what was he looking to achieve?",cleaning clothes,rleanign  clothes,3,12,29,0.4,-5.83,1.49E-06,12,28,"['A) ruined', 'B) clean clothes', 'C) sadness', 'D) attractive appearance', 'E) look better']",D) attractive appearance,D) attractive appearance,D) attractive appearance,"The man was cleaning clothes for his date, what was he looking to achieve?",TRUE,TRUE,TRUE,1,1,0,0,1,1
905,151,"The man was cleaning clothes for his date, what was he looking to achieve?","The man was clelanniv  cltohhsv for his date, what was he looking to achieve?",cleaning clothes,clelanniv  cltohhsv,8,12,31,0.5,-5.83,1.49E-06,12,28,"['A) ruined', 'B) clean clothes', 'C) sadness', 'D) attractive appearance', 'E) look better']",D) attractive appearance,D) attractive appearance,D) attractive appearance,"The man was cleaning clothes for his date, what was he looking to achieve?",TRUE,TRUE,TRUE,1,1,0,0,1,1
906,152,"The person was looking up airline and hotel prices, what was he looking to do?","The person was looking up airline and hotel prices, what was he looking to do?",person,person,0,4,10,0,-2.91,0.001244122,4,10,"['A) control computer', 'B) separate things', 'C) go on vacation', 'D) cross street', 'E) go out']",C) go on vacation,C) go on vacation,C) go on vacation,"The person was looking up airline and hotel prices, what was he looking to do?",TRUE,TRUE,TRUE,1,1,0,0,1,
907,152,"The person was looking up airline and hotel prices, what was he looking to do?","The pepson was looking up airline and hotel prices, what was he looking to do?",person,pepson,1,4,10,0.1,-2.91,0.001244122,4,10,"['A) control computer', 'B) separate things', 'C) go on vacation', 'D) cross street', 'E) go out']",C) go on vacation,C) go on vacation,C) go on vacation,"The person was looking up airline and hotel prices, what was he looking to do?",TRUE,TRUE,TRUE,1,1,0,0,1,1
908,152,"The person was looking up airline and hotel prices, what was he looking to do?","The drson was looking up airline and hotel prices, what was he looking to do?",person,drson,2,4,9,0.2,-2.91,0.001244122,4,10,"['A) control computer', 'B) separate things', 'C) go on vacation', 'D) cross street', 'E) go out']",C) go on vacation,C) go on vacation,C) go on vacation,"The person was looking up airline and hotel prices, what was he looking to do?",TRUE,TRUE,TRUE,1,1,0,0,1,1
909,152,"The person was looking up airline and hotel prices, what was he looking to do?","The eelon was looking up airline and hotel prices, what was he looking to do?",person,eelon,3,4,9,0.3,-2.91,0.001244122,4,10,"['A) control computer', 'B) separate things', 'C) go on vacation', 'D) cross street', 'E) go out']",C) go on vacation,C) go on vacation,C) go on vacation,"The fellow was looking up airline and hotel prices, what was he looking to do?",TRUE,TRUE,TRUE,1,1,0,0,1,1
910,152,"The person was looking up airline and hotel prices, what was he looking to do?","The eprosn was looking up airline and hotel prices, what was he looking to do?",person,eprosn,4,4,10,0.4,-2.91,0.001244122,4,10,"['A) control computer', 'B) separate things', 'C) go on vacation', 'D) cross street', 'E) go out']",C) go on vacation,C) go on vacation,C) go on vacation,"The person was looking up airline and hotel prices, what was he looking to do?",TRUE,TRUE,TRUE,1,1,0,0,1,1
911,152,"The person was looking up airline and hotel prices, what was he looking to do?","The eishln was looking up airline and hotel prices, what was he looking to do?",person,eishln,4,4,10,0.5,-2.91,0.001244122,4,10,"['A) control computer', 'B) separate things', 'C) go on vacation', 'D) cross street', 'E) go out']",C) go on vacation,C) go on vacation,C) go on vacation,"The person was looking up airline and hotel prices, what was he looking to do?",TRUE,TRUE,TRUE,1,1,0,0,1,1
912,153,"The person put on lotion, what did they want?","The person put on lotion, what did they want?",person,person,0,4,10,0,-3.09,0.000809669,4,10,"['A) fresh smell', 'B) good credit', 'C) smooth skin', 'D) fresh produce', 'E) headache']",C) smooth skin,C) smooth skin,C) smooth skin,"The person put on lotion, what did they want?",TRUE,TRUE,TRUE,1,1,0,0,1,
913,153,"The person put on lotion, what did they want?","The pdrson put on lotion, what did they want?",person,pdrson,1,4,10,0.1,-3.09,0.000809669,4,10,"['A) fresh smell', 'B) good credit', 'C) smooth skin', 'D) fresh produce', 'E) headache']",C) smooth skin,C) smooth skin,C) smooth skin,"The person put on lotion, what did they want?",TRUE,TRUE,TRUE,1,1,0,0,1,1
914,153,"The person put on lotion, what did they want?","The pekoon put on lotion, what did they want?",person,pekoon,2,4,10,0.2,-3.09,0.000809669,4,10,"['A) fresh smell', 'B) good credit', 'C) smooth skin', 'D) fresh produce', 'E) headache']",C) smooth skin,C) smooth skin,C) smooth skin,"The person put on lotion, what did they want?",TRUE,TRUE,TRUE,1,1,0,0,1,1
915,153,"The person put on lotion, what did they want?","The pporsno put on lotion, what did they want?",person,pporsno,4,4,11,0.3,-3.09,0.000809669,4,10,"['A) fresh smell', 'B) good credit', 'C) smooth skin', 'D) fresh produce', 'E) headache']",C) smooth skin,C) smooth skin,C) smooth skin,"The person put on lotion, what did they want?",TRUE,TRUE,TRUE,1,1,0,0,1,1
916,153,"The person put on lotion, what did they want?","The pzson put on lotion, what did they want?",person,pzson,2,4,9,0.4,-3.09,0.000809669,4,10,"['A) fresh smell', 'B) good credit', 'C) smooth skin', 'D) fresh produce', 'E) headache']",C) smooth skin,C) smooth skin,C) smooth skin,"The person put on lotion, what did they want?",TRUE,TRUE,TRUE,1,1,0,0,1,1
917,153,"The person put on lotion, what did they want?","The prson put on lotion, what did they want?",person,prson,1,4,9,0.5,-3.09,0.000809669,4,10,"['A) fresh smell', 'B) good credit', 'C) smooth skin', 'D) fresh produce', 'E) headache']",C) smooth skin,C) smooth skin,C) smooth skin,"The person put on lotion, what did they want?",TRUE,TRUE,TRUE,1,1,0,0,1,1
918,154,What would an adult man do to get ready for work?,What would an adult man do to get ready for work?,adult,adult,0,14,19,0,-2.53,0.002943626,14,19,"['A) dress herself', 'B) shower', 'C) dress himself', 'D) drink beer', 'E) drive train']",C) dress himself,C) dress himself,C) dress himself,What would an adult man do to get ready for work?,TRUE,TRUE,TRUE,1,1,0,0,1,
919,154,What would an adult man do to get ready for work?,What would an adult man do to get ready for work?,adult,adult,0,14,19,0.1,-2.53,0.002943626,14,19,"['A) dress herself', 'B) shower', 'C) dress himself', 'D) drink beer', 'E) drive train']",C) dress himself,C) dress himself,C) dress himself,What would an adult man do to get ready for work?,TRUE,TRUE,TRUE,1,1,0,0,1,
920,154,What would an adult man do to get ready for work?,What would an aduult man do to get ready for work?,adult,aduult,1,14,20,0.2,-2.53,0.002943626,14,19,"['A) dress herself', 'B) shower', 'C) dress himself', 'D) drink beer', 'E) drive train']",C) dress himself,C) dress himself,C) dress himself,What would an adult man do to get ready for work?,TRUE,TRUE,TRUE,1,1,0,0,1,1
921,154,What would an adult man do to get ready for work?,What would an wdlet man do to get ready for work?,adult,wdlet,3,14,19,0.3,-2.53,0.002943626,14,19,"['A) dress herself', 'B) shower', 'C) dress himself', 'D) drink beer', 'E) drive train']",C) dress himself,C) dress himself,C) dress himself,What would an adult man do to get ready for work?,TRUE,TRUE,TRUE,1,1,0,0,1,1
922,154,What would an adult man do to get ready for work?,What would an aiutl man do to get ready for work?,adult,aiutl,3,14,19,0.4,-2.53,0.002943626,14,19,"['A) dress herself', 'B) shower', 'C) dress himself', 'D) drink beer', 'E) drive train']",C) dress himself,C) dress himself,C) dress himself,What would an adult man do to get ready for work?,TRUE,TRUE,TRUE,1,1,0,0,1,1
923,154,What would an adult man do to get ready for work?,What would an ddly man do to get ready for work?,adult,ddly,3,14,18,0.5,-2.53,0.002943626,14,19,"['A) dress herself', 'B) shower', 'C) dress himself', 'D) drink beer', 'E) drive train']",C) dress himself,C) dress himself,C) dress himself,What would an orderly man do to get ready for work?,TRUE,TRUE,TRUE,1,1,0,0,1,1
924,155,"The woman picked from an apple tree while surrounded by other trees, where was she?","The woman picked from an apple tree while surrounded by other trees, where was she?",apple tree,apple tree,0,25,35,0,-0.55,0.283912122,25,35,"['A) illinois', 'B) woods', 'C) new york', 'D) indiana', ""E) farmer's market""]",B) woods,B) woods,B) woods,"The woman picked from an apple tree while surrounded by other trees, where was she?",TRUE,TRUE,TRUE,1,1,0,0,1,
925,155,"The woman picked from an apple tree while surrounded by other trees, where was she?","The woman picked from an apple tree while surrounded by other trees, where was she?",apple tree,apple tree,0,25,35,0.1,-0.55,0.283912122,25,35,"['A) illinois', 'B) woods', 'C) new york', 'D) indiana', ""E) farmer's market""]",B) woods,B) woods,B) woods,"The woman picked from an apple tree while surrounded by other trees, where was she?",TRUE,TRUE,TRUE,1,1,0,0,1,
926,155,"The woman picked from an apple tree while surrounded by other trees, where was she?","The woman picked from an aple tree while surrounded by other trees, where was she?",apple tree,aple tree,1,25,34,0.2,-0.55,0.283912122,25,35,"['A) illinois', 'B) woods', 'C) new york', 'D) indiana', ""E) farmer's market""]",B) woods,B) woods,B) woods,"The woman picked from an apple tree while surrounded by other trees, where was she?",TRUE,TRUE,TRUE,1,1,0,0,1,1
927,155,"The woman picked from an apple tree while surrounded by other trees, where was she?","The woman picked from an apl twee while surrounded by other trees, where was she?",apple tree,apl twee,3,25,33,0.3,-0.55,0.283912122,25,35,"['A) illinois', 'B) woods', 'C) new york', 'D) indiana', ""E) farmer's market""]",B) woods,B) woods,B) woods,"The woman picked from an apple tree while surrounded by other trees, where was she?",TRUE,TRUE,TRUE,1,1,0,0,1,1
928,155,"The woman picked from an apple tree while surrounded by other trees, where was she?","The woman picked from an up eteew while surrounded by other trees, where was she?",apple tree,up eteew,6,25,33,0.4,-0.55,0.283912122,25,35,"['A) illinois', 'B) woods', 'C) new york', 'D) indiana', ""E) farmer's market""]",B) woods,B) woods,B) woods,"The woman picked from an apple tree while surrounded by other trees, where was she?",TRUE,TRUE,TRUE,1,1,0,0,1,1
929,155,"The woman picked from an apple tree while surrounded by other trees, where was she?","The woman picked from an apple twe while surrounded by other trees, where was she?",apple tree,apple twe,2,25,34,0.5,-0.55,0.283912122,25,35,"['A) illinois', 'B) woods', 'C) new york', 'D) indiana', ""E) farmer's market""]",B) woods,B) woods,B) woods,"The woman picked from an apple tree while surrounded by other trees, where was she?",TRUE,TRUE,TRUE,1,1,0,0,1,1
930,156,"The judge did not take this part of the job lightly, the man was guilty but it was his passing sentence that condemned the man to what?","The judge did not take this part of the job lightly, the man was guilty but it was his passing sentence that condemned the man to what?",passing sentence,passing sentence,0,87,103,0,-4.13,7.36E-05,87,103,"['A) go to jail', 'B) incarceration', 'C) intercourse', 'D) death', 'E) judgement']",D) death,A) go to jail,A) go to jail,"The judge did not take this part of the job lightly, the man was guilty but it was his passing sentence that condemned the man to what?",FALSE,TRUE,FALSE,0,0,0,0,0,
931,156,"The judge did not take this part of the job lightly, the man was guilty but it was his passing sentence that condemned the man to what?","The judge did not take this part of the job lightly, the man was guilty but it was his passsing sentnece that condemned the man to what?",passing sentence,passsing sentnece,3,87,104,0.1,-4.13,7.36E-05,87,103,"['A) go to jail', 'B) incarceration', 'C) intercourse', 'D) death', 'E) judgement']",D) death,D) death,A) go to jail,"The judge did not take this part of the job lightly, the man was guilty but it was his passing sentence that condemned the man to what?",TRUE,TRUE,FALSE,1,0,0,1,0,
932,156,"The judge did not take this part of the job lightly, the man was guilty but it was his passing sentence that condemned the man to what?","The judge did not take this part of the job lightly, the man was guilty but it was his pssing sentence that condemned the man to what?",passing sentence,pssing sentence,1,87,102,0.2,-4.13,7.36E-05,87,103,"['A) go to jail', 'B) incarceration', 'C) intercourse', 'D) death', 'E) judgement']",D) death,D) death,A) go to jail,"The judge did not take this part of the job lightly, the man was guilty but it was his passing sentence that condemned the man to what?",TRUE,TRUE,FALSE,1,0,0,1,0,
933,156,"The judge did not take this part of the job lightly, the man was guilty but it was his passing sentence that condemned the man to what?","The judge did not take this part of the job lightly, the man was guilty but it was his passingmsenntecne that condemned the man to what?",passing sentence,passingmsenntecne,4,87,104,0.3,-4.13,7.36E-05,87,103,"['A) go to jail', 'B) incarceration', 'C) intercourse', 'D) death', 'E) judgement']",D) death,A) go to jail,A) go to jail,"The judge did not take this part of the job lightly, the man was guilty but it was his sentencing that condemned the man to what?",FALSE,TRUE,FALSE,0,0,0,0,0,
934,156,"The judge did not take this part of the job lightly, the man was guilty but it was his passing sentence that condemned the man to what?","The judge did not take this part of the job lightly, the man was guilty but it was his assdignseletnc that condemned the man to what?",passing sentence,assdignseletnc,8,87,101,0.4,-4.13,7.36E-05,87,103,"['A) go to jail', 'B) incarceration', 'C) intercourse', 'D) death', 'E) judgement']",D) death,A) go to jail,A) go to jail,"The judge did not take this part of the job lightly, the man was guilty but it was his incompetence that condemned the man to what?",FALSE,TRUE,FALSE,0,0,0,0,0,
935,156,"The judge did not take this part of the job lightly, the man was guilty but it was his passing sentence that condemned the man to what?","The judge did not take this part of the job lightly, the man was guilty but it was his pzpgcng bnyece that condemned the man to what?",passing sentence,pzpgcng bnyece,8,87,101,0.5,-4.13,7.36E-05,87,103,"['A) go to jail', 'B) incarceration', 'C) intercourse', 'D) death', 'E) judgement']",D) death,A) go to jail,A) go to jail,"The judge did not take this part of the job lightly, the man was guilty but it was his piercingly benevolent that condemned the man to what?",FALSE,TRUE,FALSE,0,0,0,0,0,
936,157,Simon bought a cow because he wanted to put it to work.   He didn't want any meat for it.  Where might Simon be taking the cow?,Simon bought a cow because he wanted to put it to work.   He didn't want any meat for it.  Where might Simon be taking the cow?,cow,cow,0,15,18,0,-0.04,0.922072172,15,18,"['A) countryside', 'B) city', 'C) dairy farm', 'D) butcher shop', 'E) canada']",C) dairy farm,C) dairy farm,C) dairy farm,Simon bought a cow because he wanted to put it to work. He didn't want any meat from it. Where might Simon be taking the cow?,TRUE,TRUE,TRUE,1,1,0,0,1,
937,157,Simon bought a cow because he wanted to put it to work.   He didn't want any meat for it.  Where might Simon be taking the cow?,Simon bought a cow because he wanted to put it to work.   He didn't want any meat for it.  Where might Simon be taking the cow?,cow,cow,0,15,18,0.1,-0.04,0.922072172,15,18,"['A) countryside', 'B) city', 'C) dairy farm', 'D) butcher shop', 'E) canada']",C) dairy farm,C) dairy farm,C) dairy farm,Simon bought a cow because he wanted to put it to work. He didn't want any meat from it. Where might Simon be taking the cow?,TRUE,TRUE,TRUE,1,1,0,0,1,
938,157,Simon bought a cow because he wanted to put it to work.   He didn't want any meat for it.  Where might Simon be taking the cow?,Simon bought a wo because he wanted to put it to work.   He didn't want any meat for it.  Where might Simon be taking the cow?,cow,wo,2,15,17,0.2,-0.04,0.922072172,15,18,"['A) countryside', 'B) city', 'C) dairy farm', 'D) butcher shop', 'E) canada']",C) dairy farm,C) dairy farm,C) dairy farm,Simon bought a cow because he wanted to put it to work. He didn't want any meat for it. Where might Simon be taking the cow?,TRUE,TRUE,TRUE,1,1,0,0,1,1
939,157,Simon bought a cow because he wanted to put it to work.   He didn't want any meat for it.  Where might Simon be taking the cow?,Simon bought a hwo because he wanted to put it to work.   He didn't want any meat for it.  Where might Simon be taking the cow?,cow,hwo,3,15,18,0.3,-0.04,0.922072172,15,18,"['A) countryside', 'B) city', 'C) dairy farm', 'D) butcher shop', 'E) canada']",C) dairy farm,D) butcher shop,C) dairy farm,Simon bought a cow because he wanted to put it to work. He didn't want any meat for it. Where might Simon be taking the cow?,FALSE,TRUE,TRUE,0,1,1,0,1,1
940,157,Simon bought a cow because he wanted to put it to work.   He didn't want any meat for it.  Where might Simon be taking the cow?,Simon bought a coow because he wanted to put it to work.   He didn't want any meat for it.  Where might Simon be taking the cow?,cow,coow,1,15,19,0.4,-0.04,0.922072172,15,18,"['A) countryside', 'B) city', 'C) dairy farm', 'D) butcher shop', 'E) canada']",C) dairy farm,C) dairy farm,C) dairy farm,Simon bought a cow because he wanted to put it to work. He didn't want any meat from it. Where might Simon be taking the cow?,TRUE,TRUE,TRUE,1,1,0,0,1,1
941,157,Simon bought a cow because he wanted to put it to work.   He didn't want any meat for it.  Where might Simon be taking the cow?,Simon bought a ow because he wanted to put it to work.   He didn't want any meat for it.  Where might Simon be taking the cow?,cow,ow,1,15,17,0.5,-0.04,0.922072172,15,18,"['A) countryside', 'B) city', 'C) dairy farm', 'D) butcher shop', 'E) canada']",C) dairy farm,C) dairy farm,C) dairy farm,Simon bought a cow because he wanted to put it to work. He didn't want any meat for it. Where might Simon be taking the cow?,TRUE,TRUE,TRUE,1,1,0,0,1,1
942,158,What would children do if they are bored?,What would children do if they are bored?,children,children,0,11,19,0,-3.34,0.000459872,11,19,"['A) walk', 'B) change shoes', 'C) play tag', 'D) smell smoke', 'E) reach over']",C) play tag,C) play tag,C) play tag,What would children do if they are bored?,TRUE,TRUE,TRUE,1,1,0,0,1,
943,158,What would children do if they are bored?,What would chhildren do if they are bored?,children,chhildren,1,11,20,0.1,-3.34,0.000459872,11,19,"['A) walk', 'B) change shoes', 'C) play tag', 'D) smell smoke', 'E) reach over']",C) play tag,C) play tag,C) play tag,What would children do if they are bored?,TRUE,TRUE,TRUE,1,1,0,0,1,1
944,158,What would children do if they are bored?,What would children do if they are bored?,children,children,0,11,19,0.2,-3.34,0.000459872,11,19,"['A) walk', 'B) change shoes', 'C) play tag', 'D) smell smoke', 'E) reach over']",C) play tag,C) play tag,C) play tag,What would children do if they are bored?,TRUE,TRUE,TRUE,1,1,0,0,1,
945,158,What would children do if they are bored?,What would whwlden do if they are bored?,children,whwlden,3,11,18,0.3,-3.34,0.000459872,11,19,"['A) walk', 'B) change shoes', 'C) play tag', 'D) smell smoke', 'E) reach over']",C) play tag,A) walk,C) play tag,What would children do if they are bored?,FALSE,TRUE,TRUE,0,1,1,0,1,1
946,158,What would children do if they are bored?,What would childery do if they are bored?,children,childery,3,11,19,0.4,-3.34,0.000459872,11,19,"['A) walk', 'B) change shoes', 'C) play tag', 'D) smell smoke', 'E) reach over']",C) play tag,C) play tag,C) play tag,What would children do if they are bored?,TRUE,TRUE,TRUE,1,1,0,0,1,1
947,158,What would children do if they are bored?,What would hicldrmn do if they are bored?,children,hicldrmn,3,11,19,0.5,-3.34,0.000459872,11,19,"['A) walk', 'B) change shoes', 'C) play tag', 'D) smell smoke', 'E) reach over']",C) play tag,C) play tag,C) play tag,What would children do if they are bored?,TRUE,TRUE,TRUE,1,1,0,0,1,1
948,159,Behind what small door are canned goods usually kept in?,Behind what small door are canned goods usually kept in?,canned goods,canned goods,0,27,39,0,-6.62,2.42E-07,27,39,"['A) cabinet', 'B) pantry', 'C) kitchen', 'D) cupboard', 'E) shelf']",D) cupboard,B) pantry,B) pantry,Behind what small door are canned goods usually kept in?,FALSE,TRUE,FALSE,0,0,0,0,0,
