,OriginalQuestion,TypoQuestion,TargetWord,TypoWord,EditDistance,TargetStartIndex,TargetEndIndex,p,LogProbWord,Question,StartIndex,EndIndex,AnswerChoices,CorrectAnswer,Answer,Correct,Valid,CorrectedQuestion,CorrectedAnswer,CorrectedCorrect
755,"They checked the weather one more time during the flight, they were on their way to paradise and wanted it to what?","They checked the wether one more time during the flight, they were on their way to paradise and wanted it to what?",weather,wether,1,17,23,0.5,0.004533754661679268,"They checked the weather one more time during the flight, they were on their way to paradise and wanted it to what?",17,24,"['A) look beautiful', 'B) be happy', 'C) change quickly', 'D) occur here', 'E) surprise us']",A) look beautiful,C) change quickly,False,True,"They checked the weather one more time during the flight, they were on their way to paradise and wanted it to what?",A) look beautiful,True
756,What are you hoping to achieve when talking to someone?,What are you hoping to achieve when talking to someone?,talking,talking,0,36,43,0.0,0.3755422532558441,What are you hoping to achieve when talking to someone?,36,43,"['A) communicating with others', 'B) hurt feelings', 'C) dry mouth', 'D) intimacy', 'E) changing behavior']",A) communicating with others,A) communicating with others,True,True,What are you hoping to achieve when talking to someone?,A) communicating with others,True
757,What are you hoping to achieve when talking to someone?,What are you hoping to achieve when talking to someone?,talking,talking,0,36,43,0.1,0.3755422532558441,What are you hoping to achieve when talking to someone?,36,43,"['A) communicating with others', 'B) hurt feelings', 'C) dry mouth', 'D) intimacy', 'E) changing behavior']",A) communicating with others,A) communicating with others,True,True,What are you hoping to achieve when talking to someone?,A) communicating with others,True
758,What are you hoping to achieve when talking to someone?,What are you hoping to achieve when tglking to someone?,talking,tglking,1,36,43,0.2,0.3755422532558441,What are you hoping to achieve when talking to someone?,36,43,"['A) communicating with others', 'B) hurt feelings', 'C) dry mouth', 'D) intimacy', 'E) changing behavior']",A) communicating with others,A) communicating with others,True,True,What are you hoping to achieve when talking to someone?,A) communicating with others,True
759,What are you hoping to achieve when talking to someone?,What are you hoping to achieve when tklkinu to someone?,talking,tklkinu,2,36,43,0.3,0.3755422532558441,What are you hoping to achieve when talking to someone?,36,43,"['A) communicating with others', 'B) hurt feelings', 'C) dry mouth', 'D) intimacy', 'E) changing behavior']",A) communicating with others,A) communicating with others,True,True,What are you hoping to achieve when talking to someone?,A) communicating with others,True
760,What are you hoping to achieve when talking to someone?,What are you hoping to achieve when tkainf to someone?,talking,tkainf,4,36,42,0.4,0.3755422532558441,What are you hoping to achieve when talking to someone?,36,43,"['A) communicating with others', 'B) hurt feelings', 'C) dry mouth', 'D) intimacy', 'E) changing behavior']",A) communicating with others,A) communicating with others,True,True,What are you hoping to achieve when talking to someone?,A) communicating with others,True
761,What are you hoping to achieve when talking to someone?,What are you hoping to achieve when tnn to someone?,talking,tnn,5,36,39,0.5,0.3755422532558441,What are you hoping to achieve when talking to someone?,36,43,"['A) communicating with others', 'B) hurt feelings', 'C) dry mouth', 'D) intimacy', 'E) changing behavior']",A) communicating with others,A) communicating with others,True,True,What are you hoping to achieve when talking to someone?,A) communicating with others,True
762,What has a master of their craft done about that craft?,What has a master of their craft done about that craft?,master,master,0,11,17,0.0,0.1308489441871643,What has a master of their craft done about that craft?,11,17,"['A) drill', 'B) committed murder most vile', 'C) bargemaster', 'D) learn', 'E) understand']",D) learn,D) learn,True,True,What has a master of their craft done about that craft?,D) learn,True
763,What has a master of their craft done about that craft?,What has a mzster of their craft done about that craft?,master,mzster,1,11,17,0.1,0.1308489441871643,What has a master of their craft done about that craft?,11,17,"['A) drill', 'B) committed murder most vile', 'C) bargemaster', 'D) learn', 'E) understand']",D) learn,D) learn,True,True,What has a master of their craft done about that craft?,D) learn,True
764,What has a master of their craft done about that craft?,What has a msater of their craft done about that craft?,master,msater,2,11,17,0.2,0.1308489441871643,What has a master of their craft done about that craft?,11,17,"['A) drill', 'B) committed murder most vile', 'C) bargemaster', 'D) learn', 'E) understand']",D) learn,D) learn,True,True,What has a master of their craft done about that craft?,D) learn,True
765,What has a master of their craft done about that craft?,What has a masger of their craft done about that craft?,master,masger,1,11,17,0.3,0.1308489441871643,What has a master of their craft done about that craft?,11,17,"['A) drill', 'B) committed murder most vile', 'C) bargemaster', 'D) learn', 'E) understand']",D) learn,D) learn,True,True,What has a master of their craft done about that craft?,D) learn,True
766,What has a master of their craft done about that craft?,What has a amster of their craft done about that craft?,master,amster,2,11,17,0.4,0.1308489441871643,What has a master of their craft done about that craft?,11,17,"['A) drill', 'B) committed murder most vile', 'C) bargemaster', 'D) learn', 'E) understand']",D) learn,D) learn,True,True,What has a master of their craft done about that craft?,D) learn,True
767,What has a master of their craft done about that craft?,What has a maatesr of their craft done about that craft?,master,maatesr,2,11,18,0.5,0.1308489441871643,What has a master of their craft done about that craft?,11,17,"['A) drill', 'B) committed murder most vile', 'C) bargemaster', 'D) learn', 'E) understand']",D) learn,D) learn,True,True,What has a master of their craft done about that craft?,D) learn,True
768,If your watching television and accomplish nothing what have you done?,If your watching television and accomplish nothing what have you done?,watching television,watching television,0,8,27,0.0,4.555788109428249e-05,If your watching television and accomplish nothing what have you done?,8,27,"['A) getting fat', 'B) get fat', 'C) typing words', 'D) falling asleep', 'E) wasted time']",E) wasted time,E) wasted time,True,True,"If you're watching television and accomplish nothing, what have you done?",E) wasted time,True
769,If your watching television and accomplish nothing what have you done?,If your watchidg tleevishon and accomplish nothing what have you done?,watching television,watchidg tleevishon,4,8,27,0.1,4.555788109428249e-05,If your watching television and accomplish nothing what have you done?,8,27,"['A) getting fat', 'B) get fat', 'C) typing words', 'D) falling asleep', 'E) wasted time']",E) wasted time,E) wasted time,True,True,"If you're watching television and accomplish nothing, what have you done?",E) wasted time,True
770,If your watching television and accomplish nothing what have you done?,If your jatching telgiison and accomplish nothing what have you done?,watching television,jatching telgiison,4,8,26,0.2,4.555788109428249e-05,If your watching television and accomplish nothing what have you done?,8,27,"['A) getting fat', 'B) get fat', 'C) typing words', 'D) falling asleep', 'E) wasted time']",E) wasted time,E) wasted time,True,True,If your watching television and accomplish nothing what have you done?,E) wasted time,True
771,If your watching television and accomplish nothing what have you done?,If your wathbing tllevision and accomplish nothing what have you done?,watching television,wathbing tllevision,3,8,27,0.3,4.555788109428249e-05,If your watching television and accomplish nothing what have you done?,8,27,"['A) getting fat', 'B) get fat', 'C) typing words', 'D) falling asleep', 'E) wasted time']",E) wasted time,E) wasted time,True,True,"If you're watching television and accomplish nothing, what have you done?",E) wasted time,True
772,If your watching television and accomplish nothing what have you done?,If your wazjing tlevson and accomplish nothing what have you done?,watching television,wazjing tlevson,6,8,23,0.4,4.555788109428249e-05,If your watching television and accomplish nothing what have you done?,8,27,"['A) getting fat', 'B) get fat', 'C) typing words', 'D) falling asleep', 'E) wasted time']",E) wasted time,E) wasted time,True,True,"If you're watching television and accomplish nothing, what have you done?",E) wasted time,True
773,If your watching television and accomplish nothing what have you done?,If your wwatci teleenionn and accomplish nothing what have you done?,watching television,wwatci teleenionn,8,8,25,0.5,4.555788109428249e-05,If your watching television and accomplish nothing what have you done?,8,27,"['A) getting fat', 'B) get fat', 'C) typing words', 'D) falling asleep', 'E) wasted time']",E) wasted time,E) wasted time,True,True,If your watch television and accomplish nothing what have you done?,E) wasted time,True
774,"He was in a cabin in the woods, through the window he saw a fox where?","He was in a cabin in the woods, through the window he saw a fox where?",fox,fox,0,60,63,0.0,0.00017326984379906207,"He was in a cabin in the woods, through the window he saw a fox where?",60,63,"['A) indiana', 'B) england', 'C) outside', 'D) on the wall', 'E) picture']",C) outside,C) outside,True,True,"He was in a cabin in the woods, through the window he saw a fox where?",C) outside,True
775,"He was in a cabin in the woods, through the window he saw a fox where?","He was in a cabin in the woods, through the window he saw a fox where?",fox,fox,0,60,63,0.1,0.00017326984379906207,"He was in a cabin in the woods, through the window he saw a fox where?",60,63,"['A) indiana', 'B) england', 'C) outside', 'D) on the wall', 'E) picture']",C) outside,C) outside,True,True,"He was in a cabin in the woods, through the window he saw a fox where?",C) outside,True
776,"He was in a cabin in the woods, through the window he saw a fox where?","He was in a cabin in the woods, through the window he saw a fox where?",fox,fox,0,60,63,0.2,0.00017326984379906207,"He was in a cabin in the woods, through the window he saw a fox where?",60,63,"['A) indiana', 'B) england', 'C) outside', 'D) on the wall', 'E) picture']",C) outside,C) outside,True,True,"He was in a cabin in the woods, through the window he saw a fox where?",C) outside,True
777,"He was in a cabin in the woods, through the window he saw a fox where?","He was in a cabin in the woods, through the window he saw a fov where?",fox,fov,1,60,63,0.3,0.00017326984379906207,"He was in a cabin in the woods, through the window he saw a fox where?",60,63,"['A) indiana', 'B) england', 'C) outside', 'D) on the wall', 'E) picture']",C) outside,C) outside,True,True,"He was in a cabin in the woods, through the window he saw a fox where?",C) outside,True
778,"He was in a cabin in the woods, through the window he saw a fox where?","He was in a cabin in the woods, through the window he saw a foy where?",fox,foy,1,60,63,0.4,0.00017326984379906207,"He was in a cabin in the woods, through the window he saw a fox where?",60,63,"['A) indiana', 'B) england', 'C) outside', 'D) on the wall', 'E) picture']",C) outside,C) outside,True,True,"He was in a cabin in the woods, through the window he saw a fox where?",C) outside,True
779,"He was in a cabin in the woods, through the window he saw a fox where?","He was in a cabin in the woods, through the window he saw a foox where?",fox,foox,1,60,64,0.5,0.00017326984379906207,"He was in a cabin in the woods, through the window he saw a fox where?",60,63,"['A) indiana', 'B) england', 'C) outside', 'D) on the wall', 'E) picture']",C) outside,C) outside,True,True,"He was in a cabin in the woods, through the window he saw a fox where?",C) outside,True
780,"He was a very sharp engineer, but when it came to the details his calculations could were often what?","He was a very sharp engineer, but when it came to the details his calculations could were often what?",sharp,sharp,0,14,19,0.0,0.0004718313866760582,"He was a very sharp engineer, but when it came to the details his calculations could were often what?",14,19,"['A) complimentary', 'B) inelegant', 'C) ocean', 'D) dull', 'E) inaccurate']",E) inaccurate,E) inaccurate,True,True,"He was a very sharp engineer, but when it came to the details his calculations were often what?",E) inaccurate,True
781,"He was a very sharp engineer, but when it came to the details his calculations could were often what?","He was a very shaup engineer, but when it came to the details his calculations could were often what?",sharp,shaup,1,14,19,0.1,0.0004718313866760582,"He was a very sharp engineer, but when it came to the details his calculations could were often what?",14,19,"['A) complimentary', 'B) inelegant', 'C) ocean', 'D) dull', 'E) inaccurate']",E) inaccurate,E) inaccurate,True,True,"He was a very sharp engineer, but when it came to the details his calculations were often what?",E) inaccurate,True
782,"He was a very sharp engineer, but when it came to the details his calculations could were often what?","He was a very sharp engineer, but when it came to the details his calculations could were often what?",sharp,sharp,0,14,19,0.2,0.0004718313866760582,"He was a very sharp engineer, but when it came to the details his calculations could were often what?",14,19,"['A) complimentary', 'B) inelegant', 'C) ocean', 'D) dull', 'E) inaccurate']",E) inaccurate,E) inaccurate,True,True,"He was a very sharp engineer, but when it came to the details his calculations were often what?",E) inaccurate,True
783,"He was a very sharp engineer, but when it came to the details his calculations could were often what?","He was a very sharp engineer, but when it came to the details his calculations could were often what?",sharp,sharp,0,14,19,0.3,0.0004718313866760582,"He was a very sharp engineer, but when it came to the details his calculations could were often what?",14,19,"['A) complimentary', 'B) inelegant', 'C) ocean', 'D) dull', 'E) inaccurate']",E) inaccurate,E) inaccurate,True,True,"He was a very sharp engineer, but when it came to the details his calculations were often what?",E) inaccurate,True
784,"He was a very sharp engineer, but when it came to the details his calculations could were often what?","He was a very happ engineer, but when it came to the details his calculations could were often what?",sharp,happ,2,14,18,0.4,0.0004718313866760582,"He was a very sharp engineer, but when it came to the details his calculations could were often what?",14,19,"['A) complimentary', 'B) inelegant', 'C) ocean', 'D) dull', 'E) inaccurate']",E) inaccurate,E) inaccurate,True,True,"He was a very happy engineer, but when it came to the details his calculations were often what?",E) inaccurate,True
785,"He was a very sharp engineer, but when it came to the details his calculations could were often what?","He was a very happ engineer, but when it came to the details his calculations could were often what?",sharp,happ,2,14,18,0.5,0.0004718313866760582,"He was a very sharp engineer, but when it came to the details his calculations could were often what?",14,19,"['A) complimentary', 'B) inelegant', 'C) ocean', 'D) dull', 'E) inaccurate']",E) inaccurate,E) inaccurate,True,True,"He was a very happy engineer, but when it came to the details his calculations were often what?",E) inaccurate,True
786,What will telling many people about an embarrassing situation lead to?,What will telling many people about an embarrassing situation lead to?,telling many people about,telling many people about,0,10,35,0.0,1.3756588487012777e-05,What will telling many people about an embarrassing situation lead to?,10,35,"['A) notoriety', 'B) emotional distress', 'C) riot', 'D) bad dreams', 'E) annoyance']",B) emotional distress,A) notoriety,False,True,What will telling many people about an embarrassing situation lead to?,B) emotional distress,True
787,What will telling many people about an embarrassing situation lead to?,What will telling many oeple about an embarrassing situation lead to?,telling many people about,telling many oeple about,2,10,34,0.1,1.3756588487012777e-05,What will telling many people about an embarrassing situation lead to?,10,35,"['A) notoriety', 'B) emotional distress', 'C) riot', 'D) bad dreams', 'E) annoyance']",B) emotional distress,A) notoriety,False,True,What will telling many people about an embarrassing situation lead to?,A) notoriety,False
788,What will telling many people about an embarrassing situation lead to?,What will ellig may people aobut an embarrassing situation lead to?,telling many people about,ellig may people aobut,5,10,32,0.2,1.3756588487012777e-05,What will telling many people about an embarrassing situation lead to?,10,35,"['A) notoriety', 'B) emotional distress', 'C) riot', 'D) bad dreams', 'E) annoyance']",B) emotional distress,B) emotional distress,True,True,What will telling many people about an embarrassing situation lead to?,B) emotional distress,True
789,What will telling many people about an embarrassing situation lead to?,What will telligg camw pewplle boout an embarrassing situation lead to?,telling many people about,telligg camw pewplle boout,8,10,36,0.3,1.3756588487012777e-05,What will telling many people about an embarrassing situation lead to?,10,35,"['A) notoriety', 'B) emotional distress', 'C) riot', 'D) bad dreams', 'E) annoyance']",B) emotional distress,A) notoriety,False,True,What will telling came people about an embarrassing situation lead to?,A) notoriety,False
790,What will telling many people about an embarrassing situation lead to?,What will aleing may ppoleoabft an embarrassing situation lead to?,telling many people about,aleing may ppoleoabft,9,10,31,0.4,1.3756588487012777e-05,What will telling many people about an embarrassing situation lead to?,10,35,"['A) notoriety', 'B) emotional distress', 'C) riot', 'D) bad dreams', 'E) annoyance']",B) emotional distress,B) emotional distress,True,True,What will allowing may people about an embarrassing situation lead to?,A) notoriety,False
791,What will telling many people about an embarrassing situation lead to?,What will tthllunm aaypplle aaboup an embarrassing situation lead to?,telling many people about,tthllunm aaypplle aaboup,12,10,34,0.5,1.3756588487012777e-05,What will telling many people about an embarrassing situation lead to?,10,35,"['A) notoriety', 'B) emotional distress', 'C) riot', 'D) bad dreams', 'E) annoyance']",B) emotional distress,B) emotional distress,True,True,What will telling people about an embarrassing situation lead to?,B) emotional distress,True
792,"The electric motor powered many important things, including one if almost every house. Name this item?","The electric motor powered many important things, including one if almost every house. Name this item?",electric motor,electric motor,0,4,18,0.0,0.00022889587853569537,"The electric motor powered many important things, including one if almost every house. Name this item?",4,18,"['A) electric locomotive', 'B) electric typewriter', 'C) multi-coloured walrus', 'D) electric refrigerator', 'E) electric drill']",D) electric refrigerator,D) electric refrigerator,True,True,"The electric motor powered many important things, including one in almost every house. Name this item?",D) electric refrigerator,True
793,"The electric motor powered many important things, including one if almost every house. Name this item?","The electrci motor powered many important things, including one if almost every house. Name this item?",electric motor,electrci motor,2,4,18,0.1,0.00022889587853569537,"The electric motor powered many important things, including one if almost every house. Name this item?",4,18,"['A) electric locomotive', 'B) electric typewriter', 'C) multi-coloured walrus', 'D) electric refrigerator', 'E) electric drill']",D) electric refrigerator,D) electric refrigerator,True,True,"The electric motor powered many important things, including one in almost every house. Name this item?",D) electric refrigerator,True
794,"The electric motor powered many important things, including one if almost every house. Name this item?","The electirc motor powered many important things, including one if almost every house. Name this item?",electric motor,electirc motor,2,4,18,0.2,0.00022889587853569537,"The electric motor powered many important things, including one if almost every house. Name this item?",4,18,"['A) electric locomotive', 'B) electric typewriter', 'C) multi-coloured walrus', 'D) electric refrigerator', 'E) electric drill']",D) electric refrigerator,D) electric refrigerator,True,True,"The electric motor powered many important things, including one in almost every house. Name this item?",D) electric refrigerator,True
795,"The electric motor powered many important things, including one if almost every house. Name this item?","The olnctric omor powered many important things, including one if almost every house. Name this item?",electric motor,olnctric omor,4,4,17,0.3,0.00022889587853569537,"The electric motor powered many important things, including one if almost every house. Name this item?",4,18,"['A) electric locomotive', 'B) electric typewriter', 'C) multi-coloured walrus', 'D) electric refrigerator', 'E) electric drill']",D) electric refrigerator,D) electric refrigerator,True,True,"The electric motor powered many important things, including one in almost every house. Name this item?",D) electric refrigerator,True
796,"The electric motor powered many important things, including one if almost every house. Name this item?","The elwcric mtor powered many important things, including one if almost every house. Name this item?",electric motor,elwcric mtor,3,4,16,0.4,0.00022889587853569537,"The electric motor powered many important things, including one if almost every house. Name this item?",4,18,"['A) electric locomotive', 'B) electric typewriter', 'C) multi-coloured walrus', 'D) electric refrigerator', 'E) electric drill']",D) electric refrigerator,D) electric refrigerator,True,True,"The electric motor powered many important things, including one in almost every house. Name this item?",D) electric refrigerator,True
797,"The electric motor powered many important things, including one if almost every house. Name this item?","The xkctvic qtrr powered many important things, including one if almost every house. Name this item?",electric motor,xkctvic qtrr,7,4,16,0.5,0.00022889587853569537,"The electric motor powered many important things, including one if almost every house. Name this item?",4,18,"['A) electric locomotive', 'B) electric typewriter', 'C) multi-coloured walrus', 'D) electric refrigerator', 'E) electric drill']",D) electric refrigerator,D) electric refrigerator,True,True,"The electric motor powered many important things, including one in almost every house. Name this item?",D) electric refrigerator,True
798,Where can peanut butter be stored?,Where can peanut butter be stored?,peanut butter,peanut butter,0,10,23,0.0,1.5467712728423066e-06,Where can peanut butter be stored?,10,23,"['A) container', 'B) supermarket', 'C) pantry', 'D) sandwich', 'E) jar']",C) pantry,A) container,False,True,Where can peanut butter be stored?,A) container,False
799,Where can peanut butter be stored?,Where can heanut butter be stored?,peanut butter,heanut butter,1,10,23,0.1,1.5467712728423066e-06,Where can peanut butter be stored?,10,23,"['A) container', 'B) supermarket', 'C) pantry', 'D) sandwich', 'E) jar']",C) pantry,A) container,False,True,Where can peanut butter be stored?,A) container,False
800,Where can peanut butter be stored?,Where can peanu tbuttjr be stored?,peanut butter,peanu tbuttjr,3,10,23,0.2,1.5467712728423066e-06,Where can peanut butter be stored?,10,23,"['A) container', 'B) supermarket', 'C) pantry', 'D) sandwich', 'E) jar']",C) pantry,A) container,False,True,Where can peanut butter be stored?,A) container,False
801,Where can peanut butter be stored?,Where can beanutpuxtter be stored?,peanut butter,beanutpuxtter,4,10,23,0.3,1.5467712728423066e-06,Where can peanut butter be stored?,10,23,"['A) container', 'B) supermarket', 'C) pantry', 'D) sandwich', 'E) jar']",C) pantry,A) container,False,True,Where can peanut butter be stored?,A) container,False
802,Where can peanut butter be stored?,Where can psaput buet be stored?,peanut butter,psaput buet,5,10,21,0.4,1.5467712728423066e-06,Where can peanut butter be stored?,10,23,"['A) container', 'B) supermarket', 'C) pantry', 'D) sandwich', 'E) jar']",C) pantry,A) container,False,True,Where can peanut butter be stored?,A) container,False
803,Where can peanut butter be stored?,Where can paeut utfr be stored?,peanut butter,paeut utfr,5,10,20,0.5,1.5467712728423066e-06,Where can peanut butter be stored?,10,23,"['A) container', 'B) supermarket', 'C) pantry', 'D) sandwich', 'E) jar']",C) pantry,A) container,False,True,Where can peanut butter be stored?,A) container,False
804,Where would you play a board game with your family?,Where would you play a board game with your family?,board game,board game,0,23,33,0.0,0.0020103505812585354,Where would you play a board game with your family?,23,33,"['A) toy store', 'B) home', 'C) school', 'D) toy shop', 'E) shelf']",B) home,B) home,True,True,Where would you play a board game with your family?,B) home,True
805,Where would you play a board game with your family?,Where would you play a boarh gae with your family?,board game,boarh gae,2,23,32,0.1,0.0020103505812585354,Where would you play a board game with your family?,23,33,"['A) toy store', 'B) home', 'C) school', 'D) toy shop', 'E) shelf']",B) home,B) home,True,True,Where would you play a board game with your family?,B) home,True
806,Where would you play a board game with your family?,Where would you play a bord ggame with your family?,board game,bord ggame,2,23,33,0.2,0.0020103505812585354,Where would you play a board game with your family?,23,33,"['A) toy store', 'B) home', 'C) school', 'D) toy shop', 'E) shelf']",B) home,B) home,True,True,Where would you play a board game with your family?,B) home,True
807,Where would you play a board game with your family?,Where would you play a board game with your family?,board game,board game,0,23,33,0.3,0.0020103505812585354,Where would you play a board game with your family?,23,33,"['A) toy store', 'B) home', 'C) school', 'D) toy shop', 'E) shelf']",B) home,B) home,True,True,Where would you play a board game with your family?,B) home,True
808,Where would you play a board game with your family?,Where would you play a bourdbgrme with your family?,board game,bourdbgrme,3,23,33,0.4,0.0020103505812585354,Where would you play a board game with your family?,23,33,"['A) toy store', 'B) home', 'C) school', 'D) toy shop', 'E) shelf']",B) home,B) home,True,True,Where would you play a board game with your family?,B) home,True
809,Where would you play a board game with your family?,Where would you play a bordxammh with your family?,board game,bordxammh,5,23,32,0.5,0.0020103505812585354,Where would you play a board game with your family?,23,33,"['A) toy store', 'B) home', 'C) school', 'D) toy shop', 'E) shelf']",B) home,B) home,True,True,Where would you play a board game with your family?,B) home,True
810,James needed a garage because he spent a lot of money on what?,James needed a garage because he spent a lot of money on what?,garage,garage,0,15,21,0.0,0.00010240414849249646,James needed a garage because he spent a lot of money on what?,15,21,"['A) bike', 'B) downtown', 'C) building', 'D) tool storage', 'E) car']",E) car,E) car,True,True,James needed a garage because he spent a lot of money on what?,E) car,True
811,James needed a garage because he spent a lot of money on what?,James needed a ggargae because he spent a lot of money on what?,garage,ggargae,3,15,22,0.1,0.00010240414849249646,James needed a garage because he spent a lot of money on what?,15,21,"['A) bike', 'B) downtown', 'C) building', 'D) tool storage', 'E) car']",E) car,E) car,True,True,James needed a garage because he spent a lot of money on what?,E) car,True
812,James needed a garage because he spent a lot of money on what?,James needed a garae because he spent a lot of money on what?,garage,garae,1,15,20,0.2,0.00010240414849249646,James needed a garage because he spent a lot of money on what?,15,21,"['A) bike', 'B) downtown', 'C) building', 'D) tool storage', 'E) car']",E) car,E) car,True,True,James needed a garage because he spent a lot of money on what?,E) car,True
813,James needed a garage because he spent a lot of money on what?,James needed a garoeg because he spent a lot of money on what?,garage,garoeg,3,15,21,0.3,0.00010240414849249646,James needed a garage because he spent a lot of money on what?,15,21,"['A) bike', 'B) downtown', 'C) building', 'D) tool storage', 'E) car']",E) car,E) car,True,True,James needed a garage because he spent a lot of money on what?,E) car,True
814,James needed a garage because he spent a lot of money on what?,James needed a agraeg because he spent a lot of money on what?,garage,agraeg,4,15,21,0.4,0.00010240414849249646,James needed a garage because he spent a lot of money on what?,15,21,"['A) bike', 'B) downtown', 'C) building', 'D) tool storage', 'E) car']",E) car,E) car,True,True,James needed a garage because he spent a lot of money on what?,E) car,True
815,James needed a garage because he spent a lot of money on what?,James needed a gwrgd because he spent a lot of money on what?,garage,gwrgd,3,15,20,0.5,0.00010240414849249646,James needed a garage because he spent a lot of money on what?,15,21,"['A) bike', 'B) downtown', 'C) building', 'D) tool storage', 'E) car']",E) car,E) car,True,True,James needed a budget because he spent a lot of money on what?,E) car,True
816,"Two friends wanted to spend a quiet evening together, what did they go see?","Two friends wanted to spend a quiet evening together, what did they go see?",friends,friends,0,4,11,0.0,0.06464547663927078,"Two friends wanted to spend a quiet evening together, what did they go see?",4,11,"['A) wedding', ""B) friend's house"", 'C) internet cafe', 'D) movie', 'E) restaurant']",D) movie,D) movie,True,True,"Two friends wanted to spend a quiet evening together, what did they go to see?",D) movie,True
817,"Two friends wanted to spend a quiet evening together, what did they go see?","Two fdiends wanted to spend a quiet evening together, what did they go see?",friends,fdiends,1,4,11,0.1,0.06464547663927078,"Two friends wanted to spend a quiet evening together, what did they go see?",4,11,"['A) wedding', ""B) friend's house"", 'C) internet cafe', 'D) movie', 'E) restaurant']",D) movie,D) movie,True,True,"Two friends wanted to spend a quiet evening together, what did they go see?",D) movie,True
818,"Two friends wanted to spend a quiet evening together, what did they go see?","Two rekds wanted to spend a quiet evening together, what did they go see?",friends,rekds,3,4,9,0.2,0.06464547663927078,"Two friends wanted to spend a quiet evening together, what did they go see?",4,11,"['A) wedding', ""B) friend's house"", 'C) internet cafe', 'D) movie', 'E) restaurant']",D) movie,D) movie,True,True,"Two friends wanted to spend a quiet evening together, what did they go see?",D) movie,True
819,"Two friends wanted to spend a quiet evening together, what did they go see?","Two zrineps wanted to spend a quiet evening together, what did they go see?",friends,zrineps,4,4,11,0.3,0.06464547663927078,"Two friends wanted to spend a quiet evening together, what did they go see?",4,11,"['A) wedding', ""B) friend's house"", 'C) internet cafe', 'D) movie', 'E) restaurant']",D) movie,D) movie,True,True,"Two friends wanted to spend a quiet evening together, what did they go see?",D) movie,True
820,"Two friends wanted to spend a quiet evening together, what did they go see?","Two fuenys wanted to spend a quiet evening together, what did they go see?",friends,fuenys,3,4,10,0.4,0.06464547663927078,"Two friends wanted to spend a quiet evening together, what did they go see?",4,11,"['A) wedding', ""B) friend's house"", 'C) internet cafe', 'D) movie', 'E) restaurant']",D) movie,D) movie,True,True,"Two friends wanted to spend a quiet evening together, what did they go see?",D) movie,True
821,"Two friends wanted to spend a quiet evening together, what did they go see?","Two fiewns wanted to spend a quiet evening together, what did they go see?",friends,fiewns,3,4,10,0.5,0.06464547663927078,"Two friends wanted to spend a quiet evening together, what did they go see?",4,11,"['A) wedding', ""B) friend's house"", 'C) internet cafe', 'D) movie', 'E) restaurant']",D) movie,D) movie,True,True,"Two friends wanted to spend a quiet evening together, what did they go see?",D) movie,True
822,If you were looking for a lemur where would you find it?,If you were looking for a lemur where would you find it?,lemur,lemur,0,26,31,0.0,1.6008578995752032e-06,If you were looking for a lemur where would you find it?,26,31,"['A) russia', 'B) at home', 'C) hole', 'D) field', 'E) heaven']",D) field,D) field,True,True,"If you were looking for a lemur, where would you find it?",D) field,True
823,If you were looking for a lemur where would you find it?,If you were looking for a lmur where would you find it?,lemur,lmur,1,26,30,0.1,1.6008578995752032e-06,If you were looking for a lemur where would you find it?,26,31,"['A) russia', 'B) at home', 'C) hole', 'D) field', 'E) heaven']",D) field,D) field,True,True,"If you were looking for a lemur, where would you find it?",D) field,True
824,If you were looking for a lemur where would you find it?,If you were looking for a lmur where would you find it?,lemur,lmur,1,26,30,0.2,1.6008578995752032e-06,If you were looking for a lemur where would you find it?,26,31,"['A) russia', 'B) at home', 'C) hole', 'D) field', 'E) heaven']",D) field,D) field,True,True,"If you were looking for a lemur, where would you find it?",D) field,True
825,If you were looking for a lemur where would you find it?,If you were looking for a lemd where would you find it?,lemur,lemd,2,26,30,0.3,1.6008578995752032e-06,If you were looking for a lemur where would you find it?,26,31,"['A) russia', 'B) at home', 'C) hole', 'D) field', 'E) heaven']",D) field,B) at home,False,True,If you were looking for a lend where would you find it?,B) at home,False
826,If you were looking for a lemur where would you find it?,If you were looking for a lqmup where would you find it?,lemur,lqmup,2,26,31,0.4,1.6008578995752032e-06,If you were looking for a lemur where would you find it?,26,31,"['A) russia', 'B) at home', 'C) hole', 'D) field', 'E) heaven']",D) field,"I'm sorry, but ""lqmup"" is not a recognizable term. Can you please provide more context or clarify the question?",False,False,"If you were looking for a lamp, where would you find it?",B) at home,False
827,If you were looking for a lemur where would you find it?,If you were looking for a elumi where would you find it?,lemur,elumi,4,26,31,0.5,1.6008578995752032e-06,If you were looking for a lemur where would you find it?,26,31,"['A) russia', 'B) at home', 'C) hole', 'D) field', 'E) heaven']",D) field,B) at home,False,True,"If you were looking for a eucalyptus, where would you find it?",B) at home,False
828,When you plant a garden you can harvest what to eat?,When you plant a garden you can harvest what to eat?,plant,plant,0,9,14,0.0,0.00677280779927969,When you plant a garden you can harvest what to eat?,9,14,"['A) flower', 'B) animal', 'C) flower petals', 'D) vegetable', 'E) alive']",D) vegetable,D) vegetable,True,True,When you plant a garden you can harvest what to eat?,D) vegetable,True
